Business,Total_Quantity,Transaction_Frequency,Total_Value,Segment,Segment_Label
Business-ad6a,16,11,44101.0,0,Low Value
Business-ad72,84,73,85357.0,0,Low Value
Business-ad77,1,1,1785.0,0,Low Value
Business-ad9f,20,7,22200.0,0,Low Value
Business-ada7,18,18,27780.0,0,Low Value
Business-adac,11,11,34536.0,0,Low Value
Business-adbe,17,4,11160.0,0,Low Value
Business-adc1,1928,462,997138.0,1,Medium Value
Business-adc7,227,151,430060.0,0,Low Value
Business-adc9,75,5,10761.0,0,Low Value
Business-adcf,5,5,15830.0,0,Low Value
Business-adef,14,13,24385.0,0,Low Value
Business-adfa,80,43,114281.0,0,Low Value
Business-adfd,2,2,3760.0,0,Low Value
Business-ae03,153,53,95545.0,0,Low Value
Business-ae08,2,2,6680.0,0,Low Value
Business-ae0b,40,30,64910.0,0,Low Value
Business-ae18,3,3,3207.0,0,Low Value
Business-ae1d,13,13,24890.0,0,Low Value
Business-ae24,43,12,28370.0,0,Low Value
Business-ae2f,7,7,16065.0,0,Low Value
Business-ae31,603,200,421469.0,0,Low Value
Business-ae37,13,9,32560.0,0,Low Value
Business-ae5f,8,4,5895.0,0,Low Value
Business-ae62,5,1,4190.0,0,Low Value
Business-ae6f,235,115,215386.0,0,Low Value
Business-ae70,30,25,46790.0,0,Low Value
Business-ae7c,843,645,1378974.0,1,Medium Value
Business-ae7e,2,2,5715.0,0,Low Value
Business-ae94,470,142,305337.0,0,Low Value
Business-aea0,6,6,26858.0,0,Low Value
Business-aea3,2,1,1520.0,0,Low Value
Business-aebd,3,2,4785.0,0,Low Value
Business-aebf,14,11,22504.0,0,Low Value
Business-aec5,264,123,390591.0,0,Low Value
Business-aecf,8,8,15115.0,0,Low Value
Business-aef2,580,70,173398.0,0,Low Value
Business-af19,222,150,301275.0,0,Low Value
Business-af24,101,78,272857.0,0,Low Value
Business-af39,20,15,37170.0,0,Low Value
Business-af3e,3,3,3925.0,0,Low Value
Business-af6e,4,4,17546.0,0,Low Value
Business-af74,105,90,183897.0,0,Low Value
Business-af76,14,12,18520.0,0,Low Value
Business-af7a,17,12,24550.0,0,Low Value
Business-afa0,645,5,16090.0,0,Low Value
Business-afa9,2,2,2730.0,0,Low Value
Business-afc3,23,13,27490.0,0,Low Value
Business-afc4,14,10,19725.0,0,Low Value
Business-afce,653,165,363565.0,0,Low Value
Business-afd4,5,3,4990.0,0,Low Value
Business-afd5,139,63,155180.0,0,Low Value
Business-afe2,467,63,151171.0,0,Low Value
Business-b00e,1,1,1700.0,0,Low Value
Business-b013,1,1,750.0,0,Low Value
Business-b014,1,1,2750.0,0,Low Value
Business-b019,318,148,462485.0,0,Low Value
Business-b02f,451,318,830916.0,1,Medium Value
Business-b049,11,11,16392.0,0,Low Value
Business-b04e,1483,530,1657410.0,1,Medium Value
Business-b050,10,6,12430.0,0,Low Value
Business-b056,2,1,640.0,0,Low Value
Business-b058,5,4,5725.0,0,Low Value
Business-b059,48,20,47325.0,0,Low Value
Business-b07b,2,3,8330.0,0,Low Value
Business-b093,76,70,198267.0,0,Low Value
Business-b094,1319,92,231718.0,0,Low Value
Business-b098,2,2,5675.0,0,Low Value
Business-b0ac,1,1,4280.0,0,Low Value
Business-b0b2,1,1,700.0,0,Low Value
Business-b0ba,9,8,31510.0,0,Low Value
Business-b0c4,48,46,102875.0,0,Low Value
Business-b0cf,1,1,2675.0,0,Low Value
Business-b0e4,19,13,6225.0,0,Low Value
Business-b0f4,13,12,28970.0,0,Low Value
Business-b0f5,2,2,6940.0,0,Low Value
Business-b0f9,54,42,64980.0,0,Low Value
Business-b104,93,88,197906.0,0,Low Value
Business-b11d,113,95,137300.0,0,Low Value
Business-b143,188,31,61470.0,0,Low Value
Business-b146,2,2,6500.0,0,Low Value
Business-b14d,2,2,3560.0,0,Low Value
Business-b15b,2,2,2580.0,0,Low Value
Business-b162,125,96,201285.0,0,Low Value
Business-b188,37,37,94518.0,0,Low Value
Business-b192,2,1,1490.0,0,Low Value
Business-b197,479,370,755793.0,1,Medium Value
Business-b1b3,1,1,4285.0,0,Low Value
Business-b1c1,37,37,64930.0,0,Low Value
Business-b1c4,277,223,234782.0,0,Low Value
Business-b1c6,325,104,215635.0,0,Low Value
Business-b1cc,30,2,8650.0,0,Low Value
Business-b1d0,1,1,955.0,0,Low Value
Business-b1d6,10,8,14825.0,0,Low Value
Business-b1e0,11,5,14230.0,0,Low Value
Business-b1ef,4,2,338.0,0,Low Value
Business-b22b,440,37,94540.0,0,Low Value
Business-b22c,2178,158,400833.0,1,Medium Value
Business-b243,16,14,43698.0,0,Low Value
Business-b245,89,23,96550.0,0,Low Value
Business-b256,202,165,433621.0,0,Low Value
Business-b25b,629,392,736208.0,1,Medium Value
Business-b26e,18,18,32500.0,0,Low Value
Business-b285,8,4,5920.0,0,Low Value
Business-b28a,31,8,35865.0,0,Low Value
Business-b292,1,1,2120.0,0,Low Value
Business-b295,266,204,335617.0,0,Low Value
Business-b299,78,23,64160.0,0,Low Value
Business-b2a4,28,24,36895.0,0,Low Value
Business-b2a8,4,3,5835.0,0,Low Value
Business-b2aa,2,2,5925.0,0,Low Value
Business-b2ac,60,47,94425.0,0,Low Value
Business-b2c8,2,1,1510.0,0,Low Value
Business-b2f7,2,2,1490.0,0,Low Value
Business-b301,10,10,9600.0,0,Low Value
Business-b303,507,150,324103.0,0,Low Value
Business-b325,242,223,574237.0,1,Medium Value
Business-b32d,1,1,6240.0,0,Low Value
Business-b334,80,21,38003.0,0,Low Value
Business-b35b,20,2,3655.0,0,Low Value
Business-b35e,5,2,8870.0,0,Low Value
Business-b360,90,64,141352.0,0,Low Value
Business-b361,16,16,51760.0,0,Low Value
Business-b362,4,3,4440.0,0,Low Value
Business-b372,5,1,875.0,0,Low Value
Business-b38f,488,54,127320.0,0,Low Value
Business-b395,92,86,154715.0,0,Low Value
Business-b3a0,6,6,20995.0,0,Low Value
Business-b3a3,96,28,49380.0,0,Low Value
Business-b3c2,15,9,17215.0,0,Low Value
Business-b3d2,50,15,27405.0,0,Low Value
Business-b3e6,68,20,34824.0,0,Low Value
Business-b3f7,18,7,26755.0,0,Low Value
Business-b3f8,43,36,46054.0,0,Low Value
Business-b404,2,2,3080.0,0,Low Value
Business-b412,1241,175,483602.0,1,Medium Value
Business-b41c,3,1,1685.0,0,Low Value
Business-b42b,581,146,392163.0,0,Low Value
Business-b43c,5,4,12435.0,0,Low Value
Business-b43f,64,53,160865.0,0,Low Value
Business-b444,153,105,189252.0,0,Low Value
Business-b453,403,232,617879.0,1,Medium Value
Business-b467,80,8,13575.0,0,Low Value
Business-b473,114,100,155630.0,0,Low Value
Business-b477,1273,506,1080759.0,1,Medium Value
Business-b488,24,16,21317.0,0,Low Value
Business-b48a,44,32,82025.0,0,Low Value
Business-b48e,1518,389,806685.0,1,Medium Value
Business-b4b5,19,13,31600.0,0,Low Value
Business-b4b9,166,46,86740.0,0,Low Value
Business-b4bd,55,32,63788.0,0,Low Value
Business-b4ea,558,160,294861.0,0,Low Value
Business-b4ed,4,4,10340.0,0,Low Value
Business-b4f0,16,10,29743.0,0,Low Value
Business-b4f8,120,109,408838.0,0,Low Value
Business-b517,30,28,64605.0,0,Low Value
Business-b51a,3,3,5220.0,0,Low Value
Business-b51c,128,53,124291.0,0,Low Value
Business-b530,14,5,16265.0,0,Low Value
Business-b536,159,126,271040.0,0,Low Value
Business-b551,3,3,4915.0,0,Low Value
Business-b567,2,2,2498.0,0,Low Value
Business-b587,39,26,52035.0,0,Low Value
Business-b58c,17,15,30861.0,0,Low Value
Business-b591,60,33,37600.0,0,Low Value
Business-b593,4,3,585.0,0,Low Value
Business-b5a6,209,177,532898.0,0,Low Value
Business-b5b5,22,7,11180.0,0,Low Value
Business-b5b6,2,2,3975.0,0,Low Value
Business-b5ba,179,16,39630.0,0,Low Value
Business-b5bd,56,31,63615.0,0,Low Value
Business-b5cb,28,20,30950.0,0,Low Value
Business-b5ce,3,3,8230.0,0,Low Value
Business-b5f0,1205,612,1664414.0,1,Medium Value
Business-b5fa,73,7,17760.0,0,Low Value
Business-b603,268,233,605739.0,1,Medium Value
Business-b609,4,2,6020.0,0,Low Value
Business-b613,187,169,408039.0,0,Low Value
Business-b619,7,7,5470.0,0,Low Value
Business-b620,15,11,33660.0,0,Low Value
Business-b627,3,1,1745.0,0,Low Value
Business-b62e,10,1,7480.0,0,Low Value
Business-b646,6,4,6545.0,0,Low Value
Business-b649,340,306,750367.0,1,Medium Value
Business-b65d,3,2,3070.0,0,Low Value
Business-b675,1,1,2040.0,0,Low Value
Business-b68f,5,5,11800.0,0,Low Value
Business-b699,10,1,4780.0,0,Low Value
Business-b69f,542,346,705256.0,1,Medium Value
Business-b6a3,1,1,1905.0,0,Low Value
Business-b6c2,7,4,12200.0,0,Low Value
Business-b6eb,341,271,622930.0,1,Medium Value
Business-b6ef,8,8,18085.0,0,Low Value
Business-b710,533,67,156366.0,0,Low Value
Business-b71a,2,1,1480.0,0,Low Value
Business-b71f,10,7,17070.0,0,Low Value
Business-b72e,3,3,11650.0,0,Low Value
Business-b73c,53,43,80275.0,0,Low Value
Business-b73f,72,49,99995.0,0,Low Value
Business-b75e,506,291,620887.0,1,Medium Value
Business-b764,1,1,660.0,0,Low Value
Business-b76a,641,131,290361.0,0,Low Value
Business-b774,50,6,10525.0,0,Low Value
Business-b779,4,4,8955.0,0,Low Value
